1378.812255859375,1487.1136474609375
1328.48681640625,1494.2720947265625
1277.7786865234375,1501.4427490234375
1226.6939697265625,1508.7054443359375
1175.2286376953125,1515.9168701171875
1123.375,1523.2073974609375
1071.2840576171875,1530.5904541015625
1373.8875732421875,1434.9266357421875
1323.4990234375,1441.811767578125
1272.739013671875,1448.7796630859375
1221.5823974609375,1455.8179931640625
1170.0987548828125,1462.9151611328125
1118.179443359375,1469.989013671875
1065.91259765625,1477.146728515625
1368.9410400390625,1382.4962158203125
1318.5283203125,1389.282958984375
1267.67822265625,1396.05908203125
1216.493408203125,1402.87548828125
1164.927490234375,1409.762939453125
1113.0074462890625,1416.6851806640625
1060.6846923828125,1423.6361083984375
1364.0029296875,1330.0081787109375
1313.509033203125,1336.592529296875
1262.648193359375,1343.21142578125
1211.4189453125,1349.8572998046875
1159.811767578125,1356.5499267578125
1107.821044921875,1363.2926025390625
1055.4354248046875,1370.069091796875
1359.009765625,1277.3074951171875
1308.5020751953125,1283.72802734375
1257.5618896484375,1290.1444091796875
1206.28271484375,1296.6435546875
1154.639404296875,1303.177001953125
1102.5982666015625,1309.7235107421875
1050.131103515625,1316.2889404296875
1354.137939453125,1224.7779541015625
1303.49658203125,1230.98486328125
1252.4573974609375,1237.1766357421875
1201.163330078125,1243.4132080078125
1149.466552734375,1249.6815185546875
1097.3350830078125,1256.0130615234375
1044.833984375,1262.4705810546875
1349.103271484375,1172.2684326171875
1298.4710693359375,1178.20947265625
1247.473876953125,1184.300537109375
1196.090087890625,1190.3817138671875
1144.3104248046875,1196.51025390625
1092.1307373046875,1202.6690673828125
1039.6121826171875,1208.8773193359375
1396.499755859375,1628.0771484375
1346.07373046875,1635.2967529296875
1295.285888671875,1642.599365234375
1244.164306640625,1649.8897705078125
1192.7135009765625,1657.2939453125
1140.91455078125,1664.6605224609375
1088.9498291015625,1672.098876953125
1391.6439208984375,1576.266357421875
1341.1361083984375,1583.3131103515625
1290.300537109375,1590.405029296875
1239.146728515625,1597.588623046875
1187.644287109375,1604.807861328125
1135.7950439453125,1612.0257568359375
1083.658447265625,1619.2479248046875
1386.744140625,1524.3056640625
1336.2344970703125,1531.23193359375
1285.2940673828125,1538.1619873046875
1234.0963134765625,1545.1513671875
1182.562255859375,1552.1710205078125
1130.6810302734375,1559.234375
1078.5054931640625,1566.3155517578125
1381.8773193359375,1472.241943359375
1331.2401123046875,1479.015380859375
1280.310546875,1485.783203125
1229.068359375,1492.6329345703125
1177.478271484375,1499.4837646484375
1125.5626220703125,1506.40234375
1073.302734375,1513.3131103515625
1376.9267578125,1419.9495849609375
1326.2769775390625,1426.608642578125
1275.2706298828125,1433.23583984375
1223.98046875,1439.9342041015625
1172.36669921875,1446.6474609375
1120.40283203125,1453.381591796875
1068.085205078125,1460.1392822265625
1372.081787109375,1367.825439453125
1321.32958984375,1374.2744140625
1270.2476806640625,1380.71875
1218.9158935546875,1387.185791015625
1167.272705078125,1393.70166015625
1115.225830078125,1400.309326171875
1062.8475341796875,1406.9129638671875
1367.125,1315.7139892578125
1316.3895263671875,1321.938232421875
1265.28857421875,1328.3116455078125
1213.928955078125,1334.672119140625
1162.1812744140625,1341.046875
1110.099853515625,1347.48486328125
1057.70166015625,1353.9248046875
1343.6962890625,1625.0628662109375
1292.6514892578125,1631.9195556640625
1241.2589111328125,1638.8477783203125
1189.606201171875,1645.8060302734375
1137.6806640625,1652.764892578125
1085.4788818359375,1659.7427978515625
1033.120849609375,1666.77734375
1338.826171875,1573.21240234375
1287.730224609375,1579.9725341796875
1236.289306640625,1586.708984375
1184.5609130859375,1593.484619140625
1132.6134033203125,1600.347900390625
1080.338134765625,1607.1734619140625
1027.8038330078125,1614.01806640625
1333.8839111328125,1521.2276611328125
1282.7171630859375,1527.814697265625
1231.22265625,1534.4154052734375
1179.51171875,1541.0560302734375
1127.5128173828125,1547.738525390625
1075.2021484375,1554.4508056640625
1022.6448974609375,1561.186767578125
1328.937255859375,1469.0960693359375
1277.727294921875,1475.560791015625
1226.2254638671875,1482.0474853515625
1174.4735107421875,1488.573974609375
1122.421142578125,1495.1295166015625
1070.0787353515625,1501.6942138671875
1017.4803466796875,1508.25830078125
1323.9688720703125,1416.7467041015625
1272.721923828125,1423.156494140625
1221.161865234375,1429.50390625
1169.3594970703125,1435.91259765625
1117.299560546875,1442.321533203125
1064.9146728515625,1448.7822265625
1012.22607421875,1455.201171875
1319.0987548828125,1364.5948486328125
1267.7579345703125,1370.775146484375
1216.130859375,1377.00927734375
1164.286865234375,1383.2125244140625
1112.1912841796875,1389.456298828125
1059.717041015625,1395.781494140625
1007.0084228515625,1402.098876953125
1314.1376953125,1312.451171875
1262.7694091796875,1318.4879150390625
1211.16064453125,1324.6168212890625
1159.2608642578125,1330.724853515625
1107.05029296875,1336.862548828125
1054.5836181640625,1343.00244140625
1001.8447265625,1349.2081298828125
1358.693115234375,1564.1357421875
1307.6351318359375,1571.716064453125
1256.1357421875,1579.260986328125
1204.2706298828125,1586.961669921875
1151.970458984375,1594.57080078125
1099.3043212890625,1602.2620849609375
